CustomerID,TransactionDate,TransactionAmount
CUST10124,2022-10-03,1615.98
CUST10897,2024-09-01,781.78
CUST10754,2024-11-04,2505.73
CUST10766,2022-06-23,414.52
CUST10994,2025-03-24,1042.56
CUST10762,2024-07-16,585.65
CUST10954,2024-08-24,1469.31
CUST10951,2024-09-09,699.5
CUST10093,2024-02-09,1048.53
CUST10728,2023-11-08,1780.68
CUST10358,2024-07-20,164.12
CUST10414,2022-07-01,2913.39
CUST10452,2020-12-04,1834.59
CUST10373,2023-10-20,966.82
CUST10431,2023-06-17,2755.76
CUST10939,2024-05-23,221.88
CUST10692,2025-07-11,670.23
CUST10518,2023-03-14,2706.98
CUST10449,2022-08-12,483.43
CUST10511,2025-04-19,1496.93
CUST10385,2023-02-01,730.7
CUST10549,2025-05-27,1838.51
CUST10028,2022-09-05,961.07
CUST10862,2024-12-01,863.93
CUST10049,2022-03-16,89.37
CUST10847,2023-08-28,576.15
CUST10499,2022-10-26,1083.87
CUST10869,2023-09-12,417.86
CUST10330,2023-08-06,1037.56
CUST10781,2024-12-03,621.14
CUST10236,2025-04-19,475.58
CUST10105,2021-04-17,409.45
CUST10020,2024-10-07,125.08
CUST10358,2025-03-28,956.24
CUST10078,2024-10-02,935.61
CUST10732,2023-03-01,2271.75
CUST10183,2021-01-30,2320.47
CUST10709,2023-04-17,1090.74
CUST10486,2024-08-22,389.93
CUST10125,2025-01-27,840.27
CUST10236,2022-06-23,1236.22
CUST10148,2023-05-12,185.44
CUST10470,2023-11-02,431.86
CUST10913,2023-06-10,643.76
CUST10758,2024-09-09,717.39
CUST10077,2023-09-09,2398.41
CUST10171,2023-08-30,1140.51
CUST10643,2023-06-29,1149.43
CUST10285,2025-03-07,590.0
CUST10774,2025-06-15,1670.67
CUST10484,2023-08-02,974.38
CUST10926,2022-09-06,1042.24
CUST10710,2024-12-14,117.59
CUST10373,2022-09-12,73.24
CUST10191,2025-02-03,924.45
CUST10238,2022-12-07,227.37
CUST10044,2025-04-10,628.81
CUST10299,2024-11-28,1341.92
CUST10664,2023-12-31,183.14
CUST10454,2022-08-09,889.6
CUST10556,2025-07-03,978.76
CUST10567,2025-06-10,1583.14
CUST10927,2024-04-13,40.99
CUST10464,2022-08-19,493.22
CUST10609,2025-01-31,645.42
CUST10288,2024-01-16,1825.45
CUST10841,2024-07-20,1233.21
CUST10251,2023-11-09,201.79
CUST10011,2023-09-21,1611.82
CUST10311,2025-03-24,151.14
CUST10481,2022-10-19,293.68
CUST10152,2025-04-26,415.01
CUST10203,2022-01-30,1035.64
CUST10201,2024-11-17,1737.56
CUST10185,2024-08-14,397.27
CUST10313,2023-11-12,1449.6
CUST10073,2024-12-19,492.28
CUST10262,2024-09-21,540.55
CUST10968,2022-06-08,301.8
CUST10172,2024-09-03,1399.99
CUST10401,2024-02-11,283.6
CUST10642,2022-09-06,110.26
CUST10816,2022-07-20,982.18
CUST10896,2023-12-14,644.56
CUST10792,2024-03-26,365.01
CUST10600,2024-12-23,316.67
CUST10827,2023-12-03,748.37
CUST10838,2025-04-02,225.13
CUST10309,2024-04-22,1247.51
CUST10763,2024-11-19,579.01
CUST10786,2025-04-30,437.95
CUST10185,2024-07-11,509.1
CUST10465,2023-06-15,597.74
CUST10911,2023-02-21,463.27
CUST10957,2025-01-05,357.46
CUST10407,2023-10-19,293.96
CUST10696,2022-08-23,1385.61
CUST10095,2021-01-06,1150.14
CUST10919,2025-04-10,304.8
CUST10832,2024-09-05,309.33
CUST10976,2024-06-04,219.7
CUST10807,2024-08-03,1496.2
CUST10365,2024-06-14,412.15
CUST10618,2024-12-18,1296.4
CUST10365,2024-03-12,297.52
CUST10236,2021-09-30,631.19
CUST10002,2025-03-16,608.19
CUST10809,2024-04-29,138.35
CUST10852,2023-03-27,1385.8
CUST10553,2024-06-12,2391.61
CUST10632,2024-10-25,2414.75
CUST10168,2025-06-10,1145.08
CUST10465,2024-11-29,515.67
CUST10637,2025-03-22,157.63
CUST10128,2024-11-09,3514.48
CUST10965,2023-06-03,786.16
CUST10289,2024-05-03,392.42
CUST10947,2023-08-28,581.42
CUST10395,2024-07-21,90.35
CUST10152,2025-02-08,834.01
CUST10344,2022-06-03,2635.79
CUST10351,2025-01-15,541.94
CUST10256,2023-09-30,2216.58
CUST10854,2024-09-16,366.14
CUST10003,2024-06-23,3169.02
CUST10896,2025-03-19,405.92
CUST10146,2024-09-27,216.79
CUST10192,2024-03-31,2287.19
CUST10263,2021-04-07,247.45
CUST10218,2024-09-08,906.23
CUST10641,2025-06-17,1190.69
CUST10006,2024-06-18,300.32
CUST10059,2025-02-17,2914.01
CUST10951,2025-05-05,724.26
CUST10999,2022-11-12,59.9
CUST10663,2023-04-03,808.74
CUST10037,2023-08-31,558.96
CUST10878,2023-09-06,868.53
CUST10470,2024-03-20,570.48
CUST10291,2023-03-09,587.96
CUST10227,2024-05-13,2427.63
CUST10536,2025-02-23,2021.0
CUST10771,2024-05-02,826.84
CUST10935,2024-10-20,2312.78
CUST10657,2024-05-10,617.73
CUST10112,2023-04-07,438.74
CUST10766,2025-04-14,864.74
CUST10079,2024-03-21,1068.75
CUST10618,2022-12-20,2486.07
CUST10153,2023-04-09,573.74
CUST10873,2024-06-27,440.71
CUST10207,2025-04-12,924.31
CUST10968,2024-07-22,1735.49
CUST10182,2022-05-03,354.07
CUST10909,2024-04-17,209.91
CUST10031,2025-01-08,498.13
CUST10446,2024-06-05,320.59
CUST10160,2022-11-14,818.98
CUST10175,2022-08-21,216.82
CUST10450,2024-10-09,659.18
CUST10974,2024-10-21,1290.38
CUST10328,2025-06-22,210.47
CUST10053,2023-09-29,375.62
CUST10457,2025-02-15,433.79
CUST10633,2023-09-23,620.48
CUST10514,2024-03-16,931.54
CUST10366,2021-01-22,1006.71
CUST10724,2022-03-14,201.95
CUST10293,2024-11-29,1610.65
CUST10592,2025-01-25,1501.21
CUST10130,2024-02-13,477.73
CUST10994,2025-04-23,1102.37
CUST10556,2021-10-26,531.25
CUST10967,2024-06-29,1589.53
CUST10899,2024-12-09,1123.66
CUST10920,2023-05-05,701.45
CUST10630,2025-03-28,1495.62
CUST10534,2023-09-11,3150.48
CUST10053,2025-07-01,2904.25
CUST10249,2024-07-29,1430.21
CUST10116,2024-04-08,2465.82
CUST10463,2024-05-02,882.61
CUST10955,2022-08-05,130.21
CUST10503,2023-03-12,459.95
CUST10235,2024-08-28,2813.43
CUST10526,2022-04-10,2042.89
CUST10324,2022-11-13,251.5
CUST10962,2024-11-18,525.54
CUST10114,2022-11-20,645.2
CUST10686,2025-02-02,576.15
CUST10313,2025-07-22,1365.2
CUST10958,2023-08-17,515.32
CUST10847,2025-01-25,759.92
CUST10154,2024-02-11,157.97
CUST10272,2022-11-28,226.75
CUST10655,2024-04-11,642.75
CUST10429,2024-05-14,854.86
CUST10271,2022-09-05,328.06
CUST10117,2024-06-28,632.91
CUST10018,2023-09-05,1757.03
CUST10978,2023-12-23,438.5
CUST10004,2024-11-30,1565.88
CUST10936,2025-05-18,2183.79
CUST10379,2024-06-30,987.31
CUST10513,2025-04-06,1229.14
CUST10188,2025-06-03,1210.57
CUST10058,2023-08-12,1525.2
CUST10335,2021-12-26,1145.53
CUST10162,2022-07-24,693.54
CUST10043,2024-02-15,788.71
CUST10035,2021-12-13,499.5
CUST10030,2024-05-15,672.63
CUST10267,2024-11-27,1380.03
CUST10253,2024-07-10,2686.25
CUST10031,2023-12-05,1581.51
CUST10742,2024-12-03,352.39
CUST10298,2023-10-08,1056.44
CUST10493,2021-09-18,581.24
CUST10737,2023-07-27,820.01
CUST10739,2024-09-06,571.13
CUST10612,2023-05-15,179.18
CUST10937,2025-03-24,179.43
CUST10660,2021-07-22,2130.91
CUST10511,2025-06-14,1417.6
CUST10345,2024-08-29,781.15
CUST10601,2024-07-29,327.3
CUST10091,2024-11-07,1237.15
CUST10204,2024-11-23,980.99
CUST10179,2025-02-22,406.8
CUST10359,2025-05-05,814.16
CUST10735,2023-08-02,454.37
CUST10766,2022-08-30,978.54
CUST10091,2021-12-02,414.42
CUST10804,2025-07-18,481.77
CUST10378,2024-04-20,1592.94
CUST10147,2024-03-26,134.6
CUST10368,2024-06-25,507.83
CUST10198,2024-12-17,1151.03
CUST10936,2025-02-05,353.59
CUST10472,2025-05-08,258.28
CUST10387,2025-03-18,769.59
CUST10458,2024-05-25,636.76
CUST10355,2020-12-29,1105.83
CUST10629,2025-06-11,1600.6
CUST10601,2024-01-16,509.64
CUST10887,2022-03-18,2210.29
CUST10080,2021-11-29,1326.36
CUST10252,2021-10-10,509.49
CUST10238,2023-03-22,611.49
CUST10097,2021-04-29,616.04
CUST10241,2025-06-26,1747.61
CUST10090,2022-12-12,764.27
CUST10748,2021-09-05,490.84
CUST10319,2021-05-24,239.1
CUST10535,2024-05-17,592.58
CUST10378,2024-10-03,1311.18
CUST10083,2024-09-18,67.28
CUST10124,2023-04-12,1589.49
CUST10601,2025-02-14,1133.61
CUST10851,2025-01-01,1398.44
CUST10611,2023-06-24,1962.49
CUST10369,2024-08-16,574.42
CUST10945,2025-03-04,300.93
CUST10255,2025-01-15,243.78
CUST10569,2025-02-26,908.66
CUST10290,2024-07-10,640.8
CUST10792,2022-10-09,88.93
CUST10904,2021-04-11,475.38
CUST10935,2024-08-21,891.46
CUST10644,2023-05-28,440.38
CUST10317,2024-07-05,431.96
CUST10828,2024-03-21,354.74
CUST10931,2025-07-21,3070.17
CUST10127,2023-06-09,2369.07
CUST10923,2024-12-01,875.81
CUST10171,2023-02-23,1247.06
CUST10732,2024-02-11,1847.44
CUST10416,2025-06-01,2403.56
CUST10216,2025-01-07,315.8
CUST10475,2024-09-13,762.02
CUST10968,2021-12-18,585.05
CUST10139,2023-10-01,1603.56
CUST10793,2025-02-25,576.58
CUST10201,2024-10-13,961.09
CUST10855,2024-10-04,1324.95
CUST10081,2022-08-27,2087.33
CUST10444,2024-10-13,1190.94
CUST10074,2022-11-27,997.17
CUST10390,2024-11-08,89.8
CUST10157,2022-07-22,1290.58
CUST10584,2023-09-07,1200.59
CUST10249,2023-11-24,421.81
CUST10947,2023-08-17,1677.27
CUST10308,2024-02-02,908.5
CUST10262,2022-03-23,1056.39
CUST10616,2024-12-21,669.03
CUST10523,2021-10-09,2195.82
CUST10742,2025-07-20,79.47
CUST10587,2022-12-06,534.54
CUST10911,2024-04-23,651.52
CUST10490,2024-02-11,962.37
CUST10879,2022-03-19,215.57
CUST10395,2023-07-22,1095.6
CUST10120,2024-12-25,675.52
CUST10111,2025-03-03,403.11
CUST10911,2023-08-08,1050.35
CUST10675,2024-03-21,754.95
CUST10368,2023-02-15,2359.28
CUST10465,2024-12-02,688.98
CUST10493,2025-07-19,2052.69
CUST10674,2024-08-09,776.47
CUST10919,2025-05-12,379.16
CUST10404,2024-09-27,1594.49
CUST10908,2024-04-12,840.94
CUST10217,2022-10-18,1881.7
CUST10600,2022-09-26,757.82
CUST10341,2025-02-20,835.21
CUST10153,2023-12-14,568.7
CUST10642,2023-02-26,686.87
CUST10274,2025-05-07,830.58
CUST10332,2024-05-21,1370.28
CUST10975,2023-12-15,1574.86
CUST10652,2023-11-20,1566.75
CUST10200,2024-12-31,345.54
CUST10906,2023-03-18,1003.49
CUST10612,2024-11-10,1531.72
CUST10046,2024-05-09,690.48
CUST10948,2024-07-31,1716.54
CUST10676,2024-01-28,257.21
CUST10412,2025-04-28,1707.98
CUST10272,2023-11-17,1644.18
CUST10329,2022-12-19,171.34
CUST10827,2023-09-19,743.42
CUST10110,2023-09-05,1245.52
CUST10646,2021-10-09,1013.29
CUST10135,2023-06-29,1012.3
CUST10208,2024-01-25,815.88
CUST10950,2023-11-15,324.38
CUST10382,2022-12-04,737.2
CUST10481,2024-05-08,3076.14
CUST10646,2024-03-30,1185.28
CUST10332,2022-11-28,304.07
CUST10577,2022-05-17,383.14
CUST10044,2022-07-19,1041.5
CUST10056,2023-06-01,2402.03
CUST10726,2025-02-18,324.42
CUST10469,2023-09-10,692.03
CUST10137,2025-01-24,1466.5
CUST10465,2025-01-25,882.67
CUST10510,2023-02-21,2190.39
CUST10521,2024-01-04,653.96
CUST10772,2023-08-30,354.92
CUST10218,2024-05-01,411.56
CUST10821,2024-03-18,515.96
CUST10879,2021-12-11,1265.23
CUST10284,2022-10-19,378.4
CUST10263,2021-06-08,287.77
CUST10630,2024-07-31,1777.31
CUST10159,2025-02-09,1578.88
CUST10290,2023-09-16,648.99
CUST10121,2025-05-06,1227.21
CUST10995,2021-11-06,721.46
CUST10325,2024-01-08,1458.05
CUST10228,2025-03-09,1290.08
CUST10349,2023-08-19,1265.81
CUST10320,2025-06-12,1505.98
CUST10201,2025-05-30,532.68
CUST10777,2025-02-06,487.71
CUST10124,2025-02-07,1615.16
CUST10874,2025-06-02,1013.71
CUST10425,2022-12-10,95.29
CUST10216,2024-09-07,796.65
CUST10430,2024-11-04,782.91
CUST10798,2024-06-08,186.69
CUST10136,2022-10-06,472.27
CUST10524,2023-09-09,836.53
CUST10839,2023-08-24,735.09
CUST10544,2023-02-04,1367.55
CUST10090,2023-12-30,1938.97
CUST10903,2021-12-01,436.08
CUST10397,2024-01-14,897.35
CUST10029,2024-11-08,1731.88
CUST10395,2024-06-10,1355.1
CUST10142,2025-04-17,1402.6
CUST10403,2022-08-16,1424.87
CUST10354,2024-06-25,1122.05
CUST10633,2024-05-05,1605.16
CUST10779,2024-08-02,380.01
CUST10528,2025-02-21,614.76
CUST10406,2023-06-30,238.38
CUST10616,2022-03-02,873.69
CUST10149,2023-08-04,2343.42
CUST10749,2025-03-07,436.48
CUST10672,2024-12-03,622.43
CUST10095,2024-01-19,451.06
CUST10782,2024-03-07,454.49
CUST10988,2024-03-13,183.39
CUST10702,2024-04-07,395.77
CUST10535,2023-01-13,1842.37
CUST10236,2023-08-27,407.54
CUST10772,2023-10-17,424.46
CUST10987,2025-06-02,434.05
CUST10204,2024-05-25,1442.43
CUST10498,2024-08-05,420.69
CUST10484,2022-03-21,1572.77
CUST10387,2024-05-20,1601.79
CUST10790,2025-04-13,955.83
CUST10731,2022-03-18,419.71
CUST10325,2024-03-01,2894.19
CUST10258,2024-06-15,927.62
CUST10570,2024-03-23,1456.65
CUST10992,2025-05-31,253.83
CUST10893,2021-12-04,137.11
CUST10009,2021-11-25,1360.34
CUST10541,2024-11-19,1212.66
CUST10772,2024-11-09,432.47
CUST10536,2024-05-18,518.41
CUST10860,2023-11-04,466.98
CUST10715,2025-01-03,989.22
CUST10755,2023-11-17,1583.24
CUST10943,2025-06-19,181.01
CUST10749,2024-06-10,1182.14
CUST10266,2021-11-07,734.0
CUST10024,2022-08-23,227.25
CUST10997,2023-07-15,1419.35
CUST10390,2022-08-06,1332.57
CUST10758,2024-09-25,845.21
CUST10534,2024-07-17,756.19
CUST10402,2021-01-31,425.84
CUST10148,2025-06-20,699.86
CUST10174,2024-06-01,1244.92
CUST10625,2024-03-31,1226.7
CUST10265,2023-03-09,1987.05
CUST10101,2022-10-11,830.69
CUST10416,2024-06-04,266.03
CUST10116,2024-10-24,1383.11
CUST10723,2021-05-01,315.11
CUST10489,2025-05-14,189.97
CUST10413,2021-02-06,1218.88
CUST10935,2025-07-08,561.83
CUST10054,2021-08-19,877.6
CUST10499,2023-02-21,1187.39
CUST10083,2022-09-06,910.04
CUST10961,2025-05-28,385.65
CUST10577,2025-06-20,805.15
CUST10081,2025-05-13,1552.48
CUST10227,2023-03-03,444.49
CUST10924,2025-07-02,711.66
CUST10345,2025-07-22,782.38
CUST10935,2024-11-04,3032.41
CUST10395,2023-11-12,1104.05
CUST10625,2024-11-21,776.37
CUST10695,2022-02-15,555.97
CUST10675,2023-05-15,1027.01
CUST10848,2024-10-11,909.64
CUST10874,2024-07-01,1820.07
CUST10351,2024-12-04,952.13
CUST10855,2024-09-07,2608.67
CUST10364,2025-05-03,485.13
CUST10730,2024-03-30,502.73
CUST10681,2024-08-24,372.16
CUST10772,2025-05-01,1267.64
CUST10951,2025-04-20,276.83
CUST10944,2024-02-19,1370.55
CUST10256,2024-12-23,501.98
CUST10247,2024-02-22,680.11
CUST10419,2023-05-14,1877.29
CUST10140,2024-06-20,176.37
CUST10770,2024-03-02,1611.46
CUST10226,2021-08-13,1802.02
CUST10699,2023-12-16,252.18
CUST10941,2023-10-19,686.1
CUST10410,2021-12-23,540.09
CUST10639,2023-05-14,124.22
CUST10744,2024-03-10,1007.77
CUST10047,2022-12-24,1641.51
CUST10252,2023-02-15,1149.69
CUST10192,2025-02-02,1395.92
CUST10581,2025-04-22,615.56
CUST10151,2021-07-07,308.08
CUST10580,2025-04-29,986.77
CUST10347,2024-08-05,569.35
CUST10191,2025-04-15,131.83
CUST10960,2023-07-01,562.66
CUST10111,2024-09-30,650.66
CUST10924,2025-02-24,959.41
CUST10789,2025-07-04,830.86
CUST10213,2024-07-31,2776.83
CUST10430,2024-07-18,652.46
CUST10053,2024-02-15,208.06
CUST10951,2025-03-16,876.93
CUST10525,2025-01-26,1233.27
CUST10340,2025-05-22,920.85
CUST10883,2024-09-05,1079.59
CUST10549,2024-12-22,1122.32
CUST10774,2024-09-20,1209.8
CUST10734,2024-04-05,1188.8
CUST10370,2024-08-30,430.92
CUST10357,2022-08-31,204.36
CUST10675,2023-07-02,806.91
CUST10724,2021-01-20,809.23
CUST10447,2024-12-14,862.89
CUST10938,2025-03-31,1440.57
CUST10233,2021-06-17,591.52
CUST10358,2025-03-06,389.64
CUST10951,2025-01-02,749.98
CUST10792,2023-03-02,1449.49
CUST10389,2024-08-17,1005.2
CUST10073,2024-08-30,287.22
CUST10230,2024-11-06,1054.61
CUST10929,2023-03-14,494.48
CUST10867,2023-05-13,2032.4
CUST10479,2022-01-17,160.47
CUST10131,2024-05-25,667.86
CUST10365,2024-07-05,1806.03
CUST10641,2023-08-27,1038.43
CUST10981,2025-06-18,729.13
CUST10377,2025-02-05,1593.7
CUST10094,2024-12-06,311.53
CUST10474,2025-02-15,2548.02
CUST10527,2024-02-13,1180.13
CUST10819,2024-08-14,812.63
CUST10977,2023-09-06,1143.47
CUST10428,2025-01-27,292.11
CUST10386,2025-04-29,1358.69
CUST10796,2023-03-03,509.11
CUST10269,2021-04-04,1521.86
CUST10075,2024-11-11,649.16
CUST10468,2024-09-13,263.73
CUST10478,2021-10-03,1386.84
CUST10680,2024-10-15,715.57
CUST10152,2025-05-17,308.79
CUST10269,2023-08-25,442.65
CUST10720,2024-08-13,456.67
CUST10966,2024-06-14,419.05
CUST10711,2024-12-03,1436.97
CUST10937,2024-06-13,1643.18
CUST10014,2024-07-12,30.85
CUST10803,2025-03-09,1218.89
CUST10963,2024-12-25,1426.41
CUST10540,2024-10-24,199.83
CUST10371,2024-08-20,893.05
CUST10433,2025-07-18,1023.98
CUST10947,2024-09-05,888.36
CUST10242,2024-01-22,1284.07
CUST10878,2023-01-25,132.24
CUST10359,2024-10-02,1570.63
CUST10720,2025-03-06,618.79
CUST10476,2024-08-13,1430.64
CUST10823,2024-10-14,457.1
CUST10339,2022-07-31,144.8
CUST10451,2024-06-22,116.91
CUST10532,2022-11-24,246.55
CUST10770,2024-08-18,1426.71
CUST10011,2023-02-27,417.45
CUST10148,2023-12-15,69.82
CUST10825,2023-11-22,643.41
CUST10735,2025-04-13,340.47
CUST10777,2024-11-30,1707.31
CUST10246,2025-02-19,3000.55
CUST10805,2024-08-02,1956.63
CUST10708,2024-10-17,616.34
CUST10101,2022-03-30,323.03
CUST10230,2023-08-28,386.43
CUST10279,2023-01-27,1058.05
CUST10373,2022-11-25,3131.29
CUST10229,2023-02-25,1094.33
CUST10865,2025-03-16,1286.3
CUST10578,2024-12-26,230.6
CUST10188,2025-01-25,577.01
CUST10985,2024-09-20,709.1
CUST10455,2022-11-17,940.87
CUST10366,2021-09-06,697.74
CUST10376,2025-01-13,1747.12
CUST10854,2023-12-20,824.91
CUST10715,2024-10-13,428.82
CUST10039,2024-06-12,679.72
CUST10719,2025-07-12,1701.21
CUST10687,2023-02-11,775.49
CUST10186,2024-04-14,1240.31
CUST10398,2023-05-27,109.13
CUST10544,2024-09-26,732.41
CUST10361,2025-02-18,1267.6
CUST10355,2023-07-10,268.5
CUST10677,2024-11-19,871.13
CUST10834,2022-06-09,1094.68
CUST10864,2022-03-01,902.71
CUST10565,2025-01-30,630.27
CUST10955,2024-11-29,794.69
CUST10584,2023-05-25,191.88
CUST10418,2025-02-17,1145.13
CUST10309,2024-04-24,214.33
CUST10521,2023-09-11,853.19
CUST10266,2024-01-26,1831.59
CUST10469,2024-05-19,224.7
CUST10084,2025-01-21,739.5
CUST10054,2024-08-23,1671.82
CUST10106,2024-08-07,2117.22
CUST10570,2022-08-26,1663.93
CUST10275,2025-04-14,2027.68
CUST10760,2023-01-30,2427.33
CUST10317,2025-04-13,913.39
CUST10941,2024-07-08,1482.64
CUST10830,2023-11-17,837.07
CUST10217,2022-04-29,907.99
CUST10437,2022-03-10,69.31
CUST10570,2023-02-24,899.47
CUST10599,2024-03-20,946.15
CUST10814,2024-10-18,1686.29
CUST10891,2024-07-01,1248.7
CUST10204,2024-03-25,804.18
CUST10251,2024-10-18,892.19
CUST10285,2022-04-23,903.21
CUST10094,2025-04-06,108.13
CUST10427,2023-05-28,216.55
CUST10401,2024-03-28,1310.29
CUST10696,2022-09-08,1826.79
CUST10518,2023-12-10,284.39
CUST10868,2025-05-09,346.33
CUST10294,2022-10-17,1225.17
CUST10299,2022-11-22,2135.93
CUST10619,2025-05-18,1346.75
CUST10497,2024-06-15,1556.13
CUST10984,2023-10-26,2364.73
CUST10974,2024-07-14,1303.2
CUST10832,2025-07-19,319.28
CUST10845,2021-08-25,425.39
CUST10094,2024-03-05,1900.48
CUST10422,2025-06-10,1773.45
CUST10229,2021-12-17,882.19
CUST10717,2024-02-16,321.6
CUST10204,2024-07-11,1831.45
CUST10493,2025-05-29,568.13
CUST10124,2021-12-23,885.86
CUST10527,2024-09-08,341.32
CUST10994,2024-05-25,2346.66
CUST10367,2022-07-23,629.9
CUST10866,2022-04-23,184.59
CUST10582,2024-05-03,1097.85
CUST10768,2025-01-31,850.32
CUST10884,2024-10-11,1223.74
CUST10556,2024-07-03,944.71
CUST10085,2024-11-10,1922.39
CUST10032,2025-02-23,1099.26
CUST10083,2022-12-26,2165.08
CUST10330,2023-09-01,261.15
CUST10250,2024-11-22,1213.81
CUST10880,2023-08-25,1410.23
CUST10453,2025-06-30,295.63
CUST10092,2024-05-08,419.16
CUST10197,2023-12-21,1623.26
CUST10905,2024-11-23,714.79
CUST10033,2025-04-16,273.06
CUST10451,2025-04-22,759.13
CUST10135,2023-08-02,1522.39
CUST10087,2023-07-22,306.69
CUST10702,2023-05-29,1567.52
CUST10482,2024-10-09,755.07
CUST10066,2025-03-12,594.16
CUST10812,2023-10-19,2537.58
CUST10904,2021-02-03,1238.27
CUST10051,2024-08-09,509.82
CUST10147,2025-05-08,1494.35
CUST10506,2025-04-17,447.07
CUST10128,2023-03-11,1638.91
CUST10706,2024-12-18,1637.79
CUST10506,2023-01-15,698.11
CUST10446,2024-05-21,533.12
CUST10490,2025-01-10,393.29
CUST10301,2023-12-14,2242.23
CUST10011,2024-05-08,228.93
CUST10621,2023-02-12,428.14
CUST10256,2022-10-01,529.08
CUST10557,2024-11-18,1478.82
CUST10648,2022-09-15,738.04
CUST10121,2025-04-04,520.27
CUST10611,2023-06-06,258.42
CUST10914,2024-01-03,355.22
CUST10093,2023-09-07,383.42
CUST10874,2023-12-13,743.32
CUST10641,2021-12-26,727.03
CUST10546,2024-02-01,1186.15
CUST10572,2025-04-01,237.91
CUST10941,2025-06-24,1794.51
CUST10851,2024-08-03,266.83
CUST10632,2025-03-11,1599.5
CUST10374,2024-01-14,213.98
CUST10034,2023-06-01,1254.66
CUST10238,2023-02-21,463.38
CUST10964,2025-03-08,462.01
CUST10552,2024-04-30,1007.68
CUST10682,2022-07-13,406.25
CUST10573,2023-04-23,1220.11
CUST10155,2024-10-03,1226.31
CUST10876,2025-04-11,644.68
CUST10022,2024-06-21,3385.54
CUST10769,2023-04-29,358.69
CUST10949,2023-03-29,965.62
CUST10390,2025-05-09,290.41
CUST10042,2025-05-22,2218.5
CUST10135,2024-04-26,772.1
CUST10341,2025-04-05,604.96
CUST10686,2024-07-05,2081.0
CUST10392,2024-10-15,1055.93
CUST10568,2024-05-01,1928.76
CUST10823,2025-06-20,1344.59
CUST10845,2023-02-12,1082.7
CUST10074,2025-05-02,902.41
CUST10616,2021-08-11,1383.39
CUST10797,2023-09-13,3041.0
CUST10461,2025-06-18,1180.99
CUST10315,2024-01-08,1277.82
CUST10335,2023-07-15,327.47
CUST10211,2025-01-23,400.74
CUST10437,2022-01-19,271.16
CUST10974,2025-03-02,1494.8
CUST10495,2023-11-03,1298.23
CUST10065,2023-05-10,392.81
CUST10389,2024-01-09,465.52
CUST10930,2024-03-16,1005.11
CUST10778,2022-01-16,474.38
CUST10916,2022-08-19,1779.03
CUST10258,2023-08-19,385.42
CUST10855,2024-05-03,269.29
CUST10802,2025-05-26,525.71
CUST10004,2024-06-04,429.33
CUST10665,2022-05-07,319.2
CUST10678,2024-10-06,444.16
CUST10643,2024-01-18,544.37
CUST10941,2023-10-23,302.11
CUST10892,2025-05-23,3376.85
CUST10107,2024-03-14,490.11
CUST10309,2023-10-12,677.25
CUST10748,2025-04-07,119.25
CUST10836,2023-07-28,719.56
CUST10225,2022-09-17,1337.07
CUST10580,2023-12-20,169.07
CUST10591,2024-03-22,1039.65
CUST10387,2025-07-24,833.34
CUST10013,2024-01-09,1266.74
CUST10995,2023-12-26,390.97
CUST10400,2020-12-15,511.46
CUST10077,2023-11-24,287.58
CUST10671,2025-04-10,1740.32
CUST10601,2025-01-14,815.36
CUST10092,2023-01-19,340.12
CUST10863,2024-08-07,1238.63
CUST10249,2025-03-13,1328.16
CUST10064,2024-03-30,1217.61
CUST10429,2022-07-30,4937.08
CUST10880,2024-03-17,1151.09
CUST10870,2025-07-23,1268.07
CUST10539,2023-12-27,513.8
CUST10457,2025-01-19,1147.79
CUST10566,2024-03-15,1882.08
CUST10872,2022-10-08,622.41
CUST10318,2021-02-07,38.36
CUST10516,2025-02-13,562.47
CUST10786,2025-05-27,517.29
CUST10033,2024-11-09,218.64
CUST10147,2024-05-26,386.7
CUST10505,2023-01-23,1061.12
CUST10496,2024-08-17,514.1
CUST10637,2025-03-12,604.45
CUST10376,2023-09-04,1833.47
CUST10153,2025-04-26,563.98
CUST10560,2024-07-03,471.84
CUST10119,2025-01-27,1484.79
CUST10211,2022-10-17,1371.86
CUST10274,2023-12-17,322.5
CUST10555,2023-02-03,1108.33
CUST10803,2024-11-07,1292.49
CUST10014,2024-10-31,1934.16
CUST10508,2023-02-18,998.86
CUST10640,2024-08-04,1419.8
CUST10678,2023-12-30,701.74
CUST10603,2022-06-24,732.78
CUST10463,2023-11-03,557.11
CUST10147,2025-03-25,572.82
CUST10151,2023-02-26,2885.82
CUST10323,2022-09-22,338.47
CUST10409,2024-08-06,1421.69
CUST10452,2020-11-13,567.68
CUST10279,2024-01-30,2608.27
CUST10854,2022-11-26,287.67
CUST10620,2024-11-04,811.23
CUST10469,2023-08-06,119.46
CUST10606,2022-03-09,1556.22
